,texto,polaridad
1091,"Corrupción, desobediencia y delitos de odio: Diputados independentistas y de Vox bajo la lupa judicial La cita célebre del día la firma filósofo, poeta y ensayista francés Charles Péguy, considerado uno de los principales escritores católicos modernos.",Neutral
1092,"#frasedeldia #quotes #frasescélebres El bandazo de Ciudadanos en Murcia ha descolocado a los afiliados naranjas en la Región, que no han ocultado su desaprobación a la estrategia para dinamitar el Gobierno de coalición de derechas",Neutral
1093,"El pacto artificial que descolocó a los murcianos El parador de Manzanares, el albergue de carretera más antiguo de España, cumple 90 años. Está ubicado como un punto de partida ideal para visitar el Parque Nacional de Cabañeros, las Lagunas de Ruidera y las Tablas de Daimiel.",Positivo
1094,"Los 90 años del Parador de Manzanares, el primer albergue de carretera de España Así se pueden celebrar las Fallas sin saltarse las restricciones por la pandemia",Neutral
1095,"Guía para celebrar las Fallas sin saltarse las restricciones Cerca de 40 pescadores localizan una ballena con 127 de lo que los expertos denominan el ámbar gris, el vómito de la ballena muy valorado en la industria del perfume y que custodian con rifles y guardaespaldas",Neutral
1096,"Atrincherados tras el tesoro de la ballena muerta cuyo vómito les ha hecho millonarios Los padres estallan contra la enseñanza semipresencial: ""Se están dando la mitad de las clases, simple y llanamente""",Neutral
1097,"Rebelión de padres contra la enseñanza semipresencial: ""Les mandan deberes pero no dan clase"" La historia de Emilio y Fátima: de no tener para comer a vivir en un chalé con vistas",Neutral
1098,"De no tener para comer a vivir en un chalé con vistas El príncipe Guillermo rompe su silencio tras las acusaciones de su hermano y su cuñada: ""No somos una familia racista""",Neutral
1099,"El príncipe Guillermo rechaza las acusaciones de los duques de Sussex: ""No somos una familia racista"" Más Madrid se rompe. El principal grupo de la oposición en el Ayuntamiento de Madrid, que tiene 19 concejales y que ganó las elecciones municipales en 2019, se ha roto definitivamente en dos",Neutral
1100,"Más Madrid se rompe en dos y deja a Martínez-Almeida sin alternativa: ""La izquierda en la capital está rota"" Lidl triunfa con su aspiradora tipo Dyson de menos de 150 euros",Neutral
1101,"Lidl triunfa con su aspiradora tipo Dyson de menos de 150 euros El llamamiento de una madre a Ibai Llanos: ""Mi hijo es un adicto. Le robó la Visa a su padre para pagar suscripciones de Twitch""",Neutral
1102,"El llamamiento de una madre a Ibai Llanos: ""A él Twitch le llevó a la gloria; a nosotros nos ha llevado a una pesadilla"" La enseñanza del aragonés se introdujo en el curso 1997/1998, mediante un programa piloto en las escuelas de las localidades de Biescas, Jaca, Aínsa y Benasque. Hoy lo hablan cerca de 30.000 personas",Neutral
1103,"El aragonés, la lengua que PSOE y los independentistas quieren que sea oficial, apenas lo hablan 30.000 personas Meghan Markle rompe su silencio sobre el rifirrafe con su cuñada, la mujer del príncipe Guillermo, que dio pie a ríos de tinta sobre su relación",Neutral
1104,"Kate Middleton, el único nombre propio señalado por Meghan Markle: ""Me hizo llorar"" Netflix está probando una nueva función que impediría usar una cuenta de otra persona a menos que convivas con ella en la misma casa",Neutral
1105,Netflix ya no dejará compartir tu cuenta entre amigos y familiares Podemos precipitó la candidatura de Pablo Iglesias ante el riesgo de desaparecer en Madrid,Neutral
1106,La última oportunidad para reflotar a Unidas Podemos Llevar un mejor control de nuestras finanzas domésticas es clave para evitar gastos innecesarios y alcanzar nuestras metas de ahorro. Sánchez mantendrá a la vicepresidenta tercera al frente del aparato económico aunque Díaz da a entender que compatibilizará la vicepresidencia segunda con la cartera de Trabajo,Neutral
1107,"Moncloa confirma a Nadia Calviño al frente de la Comisión Delegada de Asuntos Económicos pese al ascenso de Yolanda Díaz El PP incorporará ""esta misma semana"" a cargos locales y provinciales de Ciudadanos: ""Hay gente en la base de Cs que ha ganado elecciones y puede contribuir al PP",Negativo
1108,"El PP incorporará a cargos locales y provinciales de Ciudadanos ""esta misma semana"" ""Iglesias nunca le agradecerá lo suficiente a Ayuso la oportunidad"" ✍ Jorge Bustos",Neutral
1109,Y Pablo Iglesias volvió a Vallecas Muere la mujer arrollada por un patinete eléctrico y la Policía pide colaboración para identificar al conductor,Neutral
1110,Muere la mujer arrollada por un patinete eléctrico y la Policía pide colaboración para identificar al conductor La llegada de Yolanda Díaz a la vicepresidencia del Gobierno inquieta a los empresarios,Neutral
1111,"Inquietud empresarial por la vicepresidencia de Díaz: ""La tensión con Calviño se va a acentuar"" Sánchez desea suerte a Iglesias ""pero no tanta como al candidato del PSOE, Ángel Gabilondo"" Primera reacción de Ayuso tras conocerse el anuncio de que el vicepresidente segundo del Gobierno central se medirá con ella en las urnas el próximo 4 de mayo: ""España me debe una, que hemos sacado a Pablo Iglesias de La Moncloa"" https://bit.ly/2Q6M9vF Toni Cantó presenta su dimisión y carga contra Arrimadas: ""Podía elegir entre proteger al partido o proteger a su Ejecutiva y ha decidido proteger a su Ejecutiva"" #EnDirecto ▶ Rueda de prensa de seguimiento de l#EnDirecto Alemania suspende provisionalmente la vacunación con AstraZeneca. El país germano sigue la estela de Holanda e Irlanda",Neutral
1112,"Alemania, Francia e Italia suspenden la vacunación con AstraZeneca Hombres, mujeres y viceversa, 2008-2021. Mediaset cancela tras 13 años en antena el reality",Neutral
1113,"Mediaset cancela Mujeres, hombres y viceversa tras 13 años en antena #ÚltimaHora 🔴 España suspende temporalmente la vacunación con AstraZeneca, la que se estaba administrando a profesores, policías o bomberos",Neutral
1114,"Sanidad frena la vacunación con AstraZeneca durante 15 días Se sabía que la variante que se identificó por primera vez el pasado septiembre en Reino Unido, es más transmisible. Ahora parece confirmarse que es más letal",Neutral
1115,"La variante británica del coronavirus puede ser un 61% más letal que las mutaciones previas ""La disyuntiva está clara: o Iglesias o Ayuso (con Vox como animal de compañía). Todo lo demás, por desgracia, es bla, bla, bla""",Positivo
1116,✍ Leyre Iglesias,Neutral
1117,"Salvar a Podemos Pedro Sánchez, tras la marcha de Pablo Iglesias del Gobierno: ""Tengo la mejor de las opiniones de la ministra de Trabajo""",Neutral
1118,"Pedro Sánchez, tras la marcha de Pablo Iglesias del Gobierno: ""En los próximos días tomaré las decisiones"" Javier Ortega Smith pasa por el altar",Neutral
1119,"Javier Ortega Smith se casa: así es la mujer que le ha conquistado ""Ya no queda ningún candidato que extraer del saco para la Normandía electoral de Madrid. El último en aparecer reventando la tarta, Pablo Iglesias, ha dado el golpe maestro""",Neutral
1120,✍ Antonio Lucas,Neutral
1121,"Golpe maestro ""Yo no puedo evitar que me caiga simpático Pablo Iglesias. Me gusta la gente valiente, sobre todo cuando está equivocada""",Neutral
1122,✍ Jorge Bustos,Neutral
1123,Y Pablo Iglesias volvió a Vallecas Alemania suspende de forma preventiva el uso de la vacuna de Astrazeneca,Neutral
1124,"Alemania suspende provisionalmente la vacunación con AstraZeneca Isabel Díaz Ayuso: ""Cuando te llaman fascista es que lo estás haciendo bien"" https://bit.ly/38I8iGV nan Salen a la luz unos audios en los que el líder de los socialistas en Murcia, imputado por prevaricación, pide a los miembros de su partido ""estirar el chicle de la corrupción"" del PP",Neutral
1125,"El líder del PSOE en Murcia: ""Hay que estirar al máximo el chicle de la corrupción"" Muere la enfermera noruega que desarrolló trombosis tras ser vacunada con AstraZeneca. Se trata de una mujer menor de 50 años, sin dolencias previas",Neutral
1126,Muere la enfermera noruega que desarrolló trombosis tras ser vacunada con AstraZeneca Nuevo cerrojazo en Italia ante el aumento de casos de Covid,Neutral
1127,"La mayor parte de Italia, confinada desde hoy ante el aumento de la presión hospitalaria Desde que en la crisis de 2008 se superase el 50% de paro juvenil, tres generaciones de jóvenes se han enfrentado a un mercado hostil en el que este porcentaje nunca ha bajado del 30%",Neutral
1128,"Tres generaciones de jóvenes ante la mayor destrucción de empleo de la historia: ""Ni los padres saben orientarles"" Podemos precipitó la candidatura de Pablo Iglesias ante el riesgo de desaparecer en Madrid",Neutral
1129,La última oportunidad para reflotar a Unidas Podemos Llevar un mejor control de nuestras finanzas domésticas es clave para evitar gastos innecesarios y alcanzar nuestras metas de ahorro. Sánchez mantendrá a la vicepresidenta tercera al frente del aparato económico aunque Díaz da a entender que compatibilizará la vicepresidencia segunda con la cartera de Trabajo,Neutral
1130,"Moncloa confirma a Nadia Calviño al frente de la Comisión Delegada de Asuntos Económicos pese al ascenso de Yolanda Díaz El PP incorporará ""esta misma semana"" a cargos locales y provinciales de Ciudadanos: ""Hay gente en la base de Cs que ha ganado elecciones y puede contribuir al PP",Negativo
1131,"El PP incorporará a cargos locales y provinciales de Ciudadanos ""esta misma semana"" ""Iglesias nunca le agradecerá lo suficiente a Ayuso la oportunidad"" ✍ Jorge Bustos",Neutral
1132,Y Pablo Iglesias volvió a Vallecas Muere la mujer arrollada por un patinete eléctrico y la Policía pide colaboración para identificar al conductor,Neutral
1133,Muere la mujer arrollada por un patinete eléctrico y la Policía pide colaboración para identificar al conductor La llegada de Yolanda Díaz a la vicepresidencia del Gobierno inquieta a los empresarios,Neutral
1134,"Inquietud empresarial por la vicepresidencia de Díaz: ""La tensión con Calviño se va a acentuar"" Sánchez desea suerte a Iglesias ""pero no tanta como al candidato del PSOE, Ángel Gabilondo"" Primera reacción de Ayuso tras conocerse el anuncio de que el vicepresidente segundo del Gobierno central se medirá con ella en las urnas el próximo 4 de mayo: ""España me debe una, que hemos sacado a Pablo Iglesias de La Moncloa"" https://bit.ly/2Q6M9vF Toni Cantó presenta su dimisión y carga contra Arrimadas: ""Podía elegir entre proteger al partido o proteger a su Ejecutiva y ha decidido proteger a su Ejecutiva"" #EnDirecto ▶ Rueda de prensa de seguimiento de l#EnDirecto Alemania suspende provisionalmente la vacunación con AstraZeneca. El país germano sigue la estela de Holanda e Irlanda",Neutral
1135,"Alemania, Francia e Italia suspenden la vacunación con AstraZeneca Hombres, mujeres y viceversa, 2008-2021. Mediaset cancela tras 13 años en antena el reality",Neutral
1136,"Mediaset cancela Mujeres, hombres y viceversa tras 13 años en antena #ÚltimaHora 🔴 España suspende temporalmente la vacunación con AstraZeneca, la que se estaba administrando a profesores, policías o bomberos",Neutral
1137,"Sanidad frena la vacunación con AstraZeneca durante 15 días Se sabía que la variante que se identificó por primera vez el pasado septiembre en Reino Unido, es más transmisible. Ahora parece confirmarse que es más letal",Neutral
1138,"La variante británica del coronavirus puede ser un 61% más letal que las mutaciones previas ""La disyuntiva está clara: o Iglesias o Ayuso (con Vox como animal de compañía). Todo lo demás, por desgracia, es bla, bla, bla""",Positivo
1139,✍ Leyre Iglesias,Neutral
1140,"Salvar a Podemos Pedro Sánchez, tras la marcha de Pablo Iglesias del Gobierno: ""Tengo la mejor de las opiniones de la ministra de Trabajo""",Neutral
1141,"Pedro Sánchez, tras la marcha de Pablo Iglesias del Gobierno: ""En los próximos días tomaré las decisiones"" Javier Ortega Smith pasa por el altar",Neutral
1142,"Javier Ortega Smith se casa: así es la mujer que le ha conquistado ""Ya no queda ningún candidato que extraer del saco para la Normandía electoral de Madrid. El último en aparecer reventando la tarta, Pablo Iglesias, ha dado el golpe maestro""",Neutral
1143,✍ Antonio Lucas,Neutral
1144,"Golpe maestro ""Yo no puedo evitar que me caiga simpático Pablo Iglesias. Me gusta la gente valiente, sobre todo cuando está equivocada""",Neutral
1145,✍ Jorge Bustos,Neutral
1146,Y Pablo Iglesias volvió a Vallecas Alemania suspende de forma preventiva el uso de la vacuna de Astrazeneca,Neutral
1147,"Alemania suspende provisionalmente la vacunación con AstraZeneca Isabel Díaz Ayuso: ""Cuando te llaman fascista es que lo estás haciendo bien"" https://bit.ly/38I8iGV nan Salen a la luz unos audios en los que el líder de los socialistas en Murcia, imputado por prevaricación, pide a los miembros de su partido ""estirar el chicle de la corrupción"" del PP",Neutral
1148,"El líder del PSOE en Murcia: ""Hay que estirar al máximo el chicle de la corrupción"" Muere la enfermera noruega que desarrolló trombosis tras ser vacunada con AstraZeneca. Se trata de una mujer menor de 50 años, sin dolencias previas",Neutral
1149,Muere la enfermera noruega que desarrolló trombosis tras ser vacunada con AstraZeneca Nuevo cerrojazo en Italia ante el aumento de casos de Covid,Neutral
1150,"La mayor parte de Italia, confinada desde hoy ante el aumento de la presión hospitalaria Carbonero y Casillas comparten una imagen de su plan familiar de viernes noche, antes de anunciar su separación",Positivo
1151,"Una partida de parchís en familia: el plan de Sara Carbonero e Iker Casillas tras anunciar su separación Los socialistas reciben la noticia con una mezcla de ""alivio y estupor"" al intentar Iglesias asumir la competencia exclusiva del presidente anunciando un nuevo reparto de carteras",Neutral
1152,"Pablo Iglesias exige a Pedro Sánchez que nombre a Yolanda Díaz vicepresidenta y a Ione Belarra ministra Así ha evolucionado la relación entre Ayuso-Iglesias, viejos conocidos. Sus enganchadas durante los últimos años han sido sonadas",Neutral
1153,"Los rifirrafes Ayuso-Iglesias: de irse de cañas juntos a acusarse de las muertes por Covid en residencias ""España me debe una. He sacado a Iglesias de La Moncloa. Primera reacción de Ayuso tras conocer que el vicepresidente se presentará como candidato de Podemos a las elecciones Madrid",Neutral
1154,"Isabel Díaz Ayuso: ""España me debe una, que hemos sacado a Pablo Iglesias de La Moncloa"" #ÚltimaHora 🔴 Toni Cantó dimite de Ciudadanos y pide formar una coalición con el PP en Madrid",Neutral
1155,"Toni Cantó dimite de la Ejecutiva de Ciudadanos y pide formar una coalición con el PP en Madrid Así ha sido el anuncio bomba de Pablo Iglesias, su decisión para ""parar a la derecha criminal"" La bajada de incidencia se estanca. ¿Qué va a pasar con la pandemia? ""Una cuarta ola nos puede provocar muertes entre jóvenes""",Negativo
1156,"España, ante el momento decisivo: ¿hacia el fin de la epidemia o una cuarta ola? #Editorial 📰 ""Arrimadas ha cometido errores graves al desestabilizar las coaliciones territoriales a cambio de una dudosa credencial de centrismo""",Neutral
1157,Ciudadanos ante el abismo nan La Asamblea de Madrid acuerda por unanimidad desistir del recurso judicial contra la convocatoria de elecciones de Isabel Díaz Ayuso firmado el pasado 10 de marzo,Neutral
1158,"La Asamblea de Madrid acuerda por unanimidad desistir del recurso judicial contra la convocatoria de elecciones Pablo Iglesias tuvo que convencer a Yolanda Díaz para llegar a un ministerio que parecía no tener apenas competencias. Con la pandemia, ella se ha desmarcado de la política podemita. Ahora, ocupará el cargo de su ex líder",Neutral
1159,"Pablo Iglesias y su apuesta por Yolanda Díaz que escuece a Podemos Cuando Ayuso y Iglesias se iban juntos ""de cañas"" #Hemeroteca",Neutral
1160,"Las redes rescatan el vídeo de cuando Isabel Díaz Ayuso y Pablo Iglesias se iban juntos ""de cañas"" Pat Morita, el maestro de 'Karate Kid', fue un japonés que no conoció Japón ni supo nunca nada de kárate. Ahora un documental pone al descubierto la tormentosa vida del héroe de la patada de la grulla",Neutral
1161,"Pat Morita, el maestro de 'Karate Kid', recluido en un campo de concentración, cómico fracasado, alcohólico... #ÚltimaHora 🔴 Pablo Iglesias deja el Gobierno para disputar la presidencia de Madrid a Isabel Díaz Ayuso",Neutral
1162,"Pablo Iglesias deja el Gobierno para disputar la Comunidad de Madrid a Ayuso Isabel Díaz Ayuso asegura que quiere ""el gobierno de los mejores para Madrid"" y que estos también pueden estar en Vox y Cs",Neutral
1163,"Isabel Díaz Ayuso: ""Cuando te llaman fascista es que lo estás haciendo bien"" #ÚltimaHora 🔴 Carlos Cuadrado deja de ser el 'número 2' de Cs pero Arrimadas lo mantiene en el núcleo duro",Neutral
1164,"Carlos Cuadrado deja de ser el 'número 2' de Cs pero Arrimadas lo mantiene en el núcleo duro Enterradores, comerciales y diáconos recuerdan el colapso y la dura situación que vivieron al inicio de la pandemia, con 300 fallecidos al día: ""Te llamaban para decirte que había muerto un padre y a las tres horas para decirte que había fallecido la madre""",Neutral
1165,"Un año del drama con el que tuvieron que lidiar las funerarias: ""Nos pedían que abriésemos el féretro para comprobar si era su familiar"" nan Indignación en las CCAA del PP: las socialistas lideran el reparto de ayudas",Positivo
1166,"El Gobierno prima a comunidades del PSOE en las ayudas directas con hasta diez veces más dinero y las del PP se revuelven El PP incorporará ""esta misma semana"" a cargos locales y provinciales de Ciudadanos: ""Hay gente en la base de Cs que ha ganado elecciones y puede contribuir al PP""",Negativo
1167,"El PP incorporará a cargos locales y provinciales de Ciudadanos ""esta misma semana"" Los tres diputados que fueron expulsados de Vox dejan en el aire si apoyarán o no la moción de censura en Murcia",Neutral
1168,"Los 3 ex diputados de Vox de los que depende la moción en Murcia: ""¿Tenemos que apoyar al PP porque son de derechas?"" ""Una columna no es una propiedad alquilada en la cual escribes lo que te sale de los huevos"" 👥 Entrevista a Arcadi Espada",Neutral
1169,"Arcadi Espada: ""De pose yo no tengo nada"" ""Es el momento de seguir aprendiendo y cuidar a las mujeres. Estamos en pañales todavía"" 👥 Entrevista a Wisin, rapero",Neutral
1170,"Wisin: ""No me arrepiento de las letras machistas del reguetón. Fueron por inmadurez"" Un grupo de ladrones muy violentos asalta el domicilio de Di María en París con su esposa y sus dos hijas dentro en el momento en que el PSG jugaba un partido de Liga",Neutral
1171,"El gran susto para Di María: violento robo en su casa de París con su familia dentro Examen al Estado de Alarma ante su posible ampliación: ""Es un estado de excepción encubierto""",Neutral
1172,Examen tras 239 días de estado de alarma: partidos y autonomías afirman que ha perdido utilidad Fernando Simón y el 'mea culpa' más esperado,Neutral
1173,Fernando Simón y el purgatorio de Jordi Évole Z1 o cómo conseguir que tu negocio crezca un 300% en plena pandemia,Neutral
1174,Z1 o cómo conseguir que tu negocio crezca un 300% en plena pandemia Javier Ortega Smith se casará este año en Toledo con una alta ejecutiva de HSBC,Neutral
1175,"Javier Ortega Smith se casa: así es la mujer que le ha conquistado Billie Eilish se lleva el Grammy a mejor grabación del año en una gala histórica para Swift y Beyoncé, con claro dominio de las mujeres",Neutral
1176,"Premios Grammy 2021: Billie Eilish, Taylor Swift y Beyoncé perpetúan su idilio Estas son las seis alteraciones de la piel que podrían indicar la presencia de infección por coronavirus y la necesidad de someterse a un test",Neutral
1177,"Urticaria, sabañones y erupciones cutáneas: los seis signos de alarma del Covid en la piel Un estudio certifica los beneficios de usar coches eléctricos pero también alerta de las dificultades que se encuentra el propietario de este tipo de vehículos, tanto logísticas como económicas",Neutral
1178,"De Madrid a Barcelona en coche eléctrico: más lento, con paradas planificadas y un coste de 46 euros #ÚltimaHora 🔴 La OMS dará a conocer esta semana su informe sobre el origen del Covid-19",Neutral
1179,"La OMS dará a conocer esta semana su informe sobre el origen del Covid-19, que ha matado a más de 2,6 millones de personas Diputados independentistas y de Vox se sentarán en el banquillo para ser juzgados por diversos delitos como fraude, malversación u odio",Neutral
1180,"Corrupción, desobediencia y delitos de odio: Diputados independentistas y de Vox bajo la lupa judicial La cita célebre del día la firma filósofo, poeta y ensayista francés Charles Péguy, considerado uno de los principales escritores católicos modernos.",Neutral
1181,"#frasedeldia #quotes #frasescélebres El bandazo de Ciudadanos en Murcia ha descolocado a los afiliados naranjas en la Región, que no han ocultado su desaprobación a la estrategia para dinamitar el Gobierno de coalición de derechas",Neutral
1182,"El pacto artificial que descolocó a los murcianos El parador de Manzanares, el albergue de carretera más antiguo de España, cumple 90 años. Está ubicado como un punto de partida ideal para visitar el Parque Nacional de Cabañeros, las Lagunas de Ruidera y las Tablas de Daimiel.",Positivo
1183,"Los 90 años del Parador de Manzanares, el primer albergue de carretera de España Así se pueden celebrar las Fallas sin saltarse las restricciones por la pandemia",Neutral
1184,"Guía para celebrar las Fallas sin saltarse las restricciones Cerca de 40 pescadores localizan una ballena con 127 de lo que los expertos denominan el ámbar gris, el vómito de la ballena muy valorado en la industria del perfume y que custodian con rifles y guardaespaldas",Neutral
1185,"Atrincherados tras el tesoro de la ballena muerta cuyo vómito les ha hecho millonarios Los padres estallan contra la enseñanza semipresencial: ""Se están dando la mitad de las clases, simple y llanamente""",Neutral
1186,"Rebelión de padres contra la enseñanza semipresencial: ""Les mandan deberes pero no dan clase"" La historia de Emilio y Fátima: de no tener para comer a vivir en un chalé con vistas",Neutral
1187,"De no tener para comer a vivir en un chalé con vistas El príncipe Guillermo rompe su silencio tras las acusaciones de su hermano y su cuñada: ""No somos una familia racista""",Neutral
1188,"El príncipe Guillermo rechaza las acusaciones de los duques de Sussex: ""No somos una familia racista"" Más Madrid se rompe. El principal grupo de la oposición en el Ayuntamiento de Madrid, que tiene 19 concejales y que ganó las elecciones municipales en 2019, se ha roto definitivamente en dos",Neutral
1189,"Más Madrid se rompe en dos y deja a Martínez-Almeida sin alternativa: ""La izquierda en la capital está rota"" Lidl triunfa con su aspiradora tipo Dyson de menos de 150 euros",Neutral
1190,"Lidl triunfa con su aspiradora tipo Dyson de menos de 150 euros El llamamiento de una madre a Ibai Llanos: ""Mi hijo es un adicto. Le robó la Visa a su padre para pagar suscripciones de Twitch""",Neutral
1191,"El llamamiento de una madre a Ibai Llanos: ""A él Twitch le llevó a la gloria; a nosotros nos ha llevado a una pesadilla"" La enseñanza del aragonés se introdujo en el curso 1997/1998, mediante un programa piloto en las escuelas de las localidades de Biescas, Jaca, Aínsa y Benasque. Hoy lo hablan cerca de 30.000 personas",Neutral
1192,"El aragonés, la lengua que PSOE y los independentistas quieren que sea oficial, apenas lo hablan 30.000 personas Meghan Markle rompe su silencio sobre el rifirrafe con su cuñada, la mujer del príncipe Guillermo, que dio pie a ríos de tinta sobre su relación",Neutral
1193,"Kate Middleton, el único nombre propio señalado por Meghan Markle: ""Me hizo llorar"" Netflix está probando una nueva función que impediría usar una cuenta de otra persona a menos que convivas con ella en la misma casa",Neutral
1194,"Netflix ya no dejará compartir tu cuenta entre amigos y familiares La entrevista a Harry y Meghan ha sido largamente analizada, incluso por expertos en morfopsicología, que han determinado que Meghan mintió en varias ocasiones",Neutral
1195,"Harry y Meghan durante 'La entrevista': lágrimas de cocodrilo, un príncipe calzonazos y una consorte dominante Doce minutos bastan para conseguir los abdominales de Elsa Pataky",Neutral
1196,"Doce minutos bastan para conseguir los abdominales con tableta de Elsa Pataky y Pilar Rubio con esta nueva rutina fitness ""A lo mejor le gusto al 'coletas', que la gallinita vieja hace buen caldo"" 👥 Entrevista a Paca la Piraña",Neutral
1197,"Paca la Piraña, sobre Pablo Iglesias: ""No sé para qué ha hecho la locura de nombrarme. A lo mejor es que le doy morbo"" La entrevista de Meghan y Harry aviva el debate y la reputación de la corona en Canadá",Neutral
1198,"El 'caso Meghan' sacude Canadá Los fabricantes de productos pirotécnicos se enfrentan a una ""crisis sin precedentes"" con caídas del 95% de los ingresos. Otro año sin fallas será mortal para muchas empresas",Neutral
1199,La pólvora enmudece en Valencia Piden la dimisión de la jefa de policía de Scotland Yard tras las detenciones en la vigilia por Sarah Everard Desarticulada la mayor red de distribución de cocaína de Madrid que contaba con ramificaciones en cinco ciudades y ocultaba 600 kilos de droga,Neutral
1200,La Policía Nacional desarticula la mayor red de distribución de cocaína de Madrid El primer eléctrico 100% de Dacia podría llegar a España por un precio aproximado de 10.000 euros,Neutral
1201,Dacia Spring: llega el coche eléctrico más barato de Europa El núcleo duro del nacionalismo catalán ve con buenos ojos la llegada de Laporta al Barcelona,Neutral
1202,"Las amistades peligrosas de Joan Laporta Este año hemos vivido un 8M descafeinado, menos masivo, menos ruidoso... Las razones son obvias, pero los motivos para seguir resaltando el Día de la Mujer tienen el mismo peso o más que años atrás.",Neutral
1203,"""El coronavirus puede hacernos retroceder 25 años en igualdad para las mujeres"". Esta rotunda sentencia llega desde la ONU y se basa en el hecho de que las ellas están realizando significativamente más tareas domésticas y labores de cuidados en la familia debido al impacto de la pandemia, que ya deja una merma mayor en el ámbito laboral y en el educativo, así como en la salud mental y física de las mujeres.",Negativo
1204,"Con la resaca del 8M y estos datos sobre la mesa, en el Verificador nos preguntamos: ¿por qué es necesario el feminismo? Detenido por usar el DNI de varias personas con las que guardaba parecido para vaciar cuentas bancarias",Neutral
1205,"El estafador que usaba DNI robados a personas que se le parecían para vaciar sus cuentas Desde que asumió la presidencia de Cs, aupada por su victoria en Cataluña, Arrimadas acumula desatinos que han terminado con una fuerte crisis por la situación en Murcia",Neutral
1206,"Inés Arrimadas, el ocaso de una esperanza Beyoncé, Dua Lipa y Taylor Swift, favoritas para los premios Grammy marcados por el boicot de The Weeknd",Neutral
1207,"Premios Grammy 2021: Beyoncé, Dua Lipa y Taylor Swift compiten en una gala llena de grandes actuaciones Andorra será el primer país extranjero que visiten los Reyes antes de preparar la Cumbre Iberoamericana",Neutral
1208,"La visita real a Andorra, el país del que Pujol soñó con ser copríncipe ""Firmé la moción engañada y coaccionada por Carlos Cuadrado"". Así lo ha expresado la ex diputada de Cs Valle Miguélez en su recurso al expediente disciplinario que le ha abierto el partido tras renunciar a suscribir la moción de censura",Positivo
1209,"Carta de la ex diputada Valle Miguélez a Ciudadanos: ""Firmé la moción engañada y coaccionada por Carlos Cuadrado"" #Editorial 📰",Neutral
1210,"""Se han impuesto el Derecho y la lógica jurídica contra los torticeros intentos protagonizados a la desesperada por el partido de Errejón y por el PSOE de impedir que los madrileños acudan a las urnas""",Neutral
1211,La Justicia tumba la maniobra contra Ayuso Las primeras elecciones del año en Alemania se saldan con derrotas históricas del partido de Angela Merkel,Neutral
1212,"La CDU de Angela Merkel sufre derrotas históricas en las primeras elecciones del año Desde que en la crisis de 2008 se superase el 50% de paro juvenil, tres generaciones de jóvenes se han enfrentado a un mercado hostil en el que este porcentaje nunca ha bajado del 30%",Neutral
1213,"Tres generaciones de jóvenes ante la mayor destrucción de empleo de la historia: ""Ni los padres saben orientarles"" Podemos precipitó la candidatura de Pablo Iglesias ante el riesgo de desaparecer en Madrid",Neutral
1214,La última oportunidad para reflotar a Unidas Podemos Llevar un mejor control de nuestras finanzas domésticas es clave para evitar gastos innecesarios y alcanzar nuestras metas de ahorro. Sánchez mantendrá a la vicepresidenta tercera al frente del aparato económico aunque Díaz da a entender que compatibilizará la vicepresidencia segunda con la cartera de Trabajo,Neutral
1215,"Moncloa confirma a Nadia Calviño al frente de la Comisión Delegada de Asuntos Económicos pese al ascenso de Yolanda Díaz El PP incorporará ""esta misma semana"" a cargos locales y provinciales de Ciudadanos: ""Hay gente en la base de Cs que ha ganado elecciones y puede contribuir al PP",Negativo
1216,"El PP incorporará a cargos locales y provinciales de Ciudadanos ""esta misma semana"" ""Iglesias nunca le agradecerá lo suficiente a Ayuso la oportunidad"" ✍ Jorge Bustos",Neutral
1217,Y Pablo Iglesias volvió a Vallecas Muere la mujer arrollada por un patinete eléctrico y la Policía pide colaboración para identificar al conductor,Neutral
1218,Muere la mujer arrollada por un patinete eléctrico y la Policía pide colaboración para identificar al conductor La llegada de Yolanda Díaz a la vicepresidencia del Gobierno inquieta a los empresarios,Neutral
1219,"Inquietud empresarial por la vicepresidencia de Díaz: ""La tensión con Calviño se va a acentuar"" Sánchez desea suerte a Iglesias ""pero no tanta como al candidato del PSOE, Ángel Gabilondo"" Primera reacción de Ayuso tras conocerse el anuncio de que el vicepresidente segundo del Gobierno central se medirá con ella en las urnas el próximo 4 de mayo: ""España me debe una, que hemos sacado a Pablo Iglesias de La Moncloa"" https://bit.ly/2Q6M9vF Toni Cantó presenta su dimisión y carga contra Arrimadas: ""Podía elegir entre proteger al partido o proteger a su Ejecutiva y ha decidido proteger a su Ejecutiva"" #EnDirecto ▶ Rueda de prensa de seguimiento de l#EnDirecto Alemania suspende provisionalmente la vacunación con AstraZeneca. El país germano sigue la estela de Holanda e Irlanda",Neutral
1220,"Alemania, Francia e Italia suspenden la vacunación con AstraZeneca Hombres, mujeres y viceversa, 2008-2021. Mediaset cancela tras 13 años en antena el reality",Neutral
1221,"Mediaset cancela Mujeres, hombres y viceversa tras 13 años en antena #ÚltimaHora 🔴 España suspende temporalmente la vacunación con AstraZeneca, la que se estaba administrando a profesores, policías o bomberos",Neutral
1222,"Sanidad frena la vacunación con AstraZeneca durante 15 días Se sabía que la variante que se identificó por primera vez el pasado septiembre en Reino Unido, es más transmisible. Ahora parece confirmarse que es más letal",Neutral
